subj_id,group,session,filter,trial,staircase_id,pair_name,level,response,correct,rt,reversal_count
JungJN,1,1,no_filter,176,yellow-purple_sc0,yellow-purple,0.03,same,0,0.6038,5
JungJN,1,1,no_filter,177,orange-yellow_sc1,orange-yellow,0.53,different,1,0.6395,4
JungJN,1,1,no_filter,178,yellow-purple_sc0,yellow-purple,0.06,same,0,0.6995,5
JungJN,1,1,no_filter,179,yellow-purple_sc1,yellow-purple,0.03,same,0,0.4438,7
JungJN,1,1,no_filter,180,yellow-purple_sc0,yellow-purple,0.03,different,1,0.9792,6
JungJN,1,1,no_filter,181,blue-purple_sc0,blue-purple,0.23,different,1,0.9265,4
JungJN,1,1,no_filter,182,yellow-purple_sc0,yellow-purple,0.0,different,1,1.1069,6
JungJN,1,1,no_filter,183,orange-yellow_sc1,orange-yellow,0.5,different,1,0.9551,4
JungJN,1,1,no_filter,184,yellow-purple_sc0,yellow-purple,0.03,same,0,0.4663,7
JungJN,1,1,no_filter,185,orange-yellow_sc1,orange-yellow,0.53,same,0,0.8407,5
JungJN,1,1,no_filter,186,cyan-magenta_sc1,cyan-magenta,0.08,same,0,1.0874,7
JungJN,1,1,no_filter,187,red-orange_sc0,red-orange,0.26,different,1,0.8747,4
JungJN,1,1,no_filter,188,cyan-magenta_sc0,cyan-magenta,0.12,same,0,0.763,3
JungJN,1,1,no_filter,189,green-blue_sc0,green-blue,0.14,different,1,0.7675,6
JungJN,1,1,no_filter,190,orange-yellow_sc0,orange-yellow,0.5,same,0,0.7962,3
JungJN,1,1,no_filter,191,green-blue_sc1,green-blue,0.12,same,0,0.9445,5
JungJN,1,1,no_filter,192,cyan-magenta_sc1,cyan-magenta,0.05,different,1,0.9077,8
JungJN,1,1,no_filter,193,red-cyan_sc1,red-cyan,0.06,same,0,0.7307,3
JungJN,1,1,no_filter,194,yellow-purple_sc0,yellow-purple,0.0,different,1,0.7746,8
JungJN,1,1,no_filter,195,red-cyan_sc1,red-cyan,0.09,same,0,1.2095,3
JungJN,1,1,no_filter,196,green-blue_sc0,green-blue,0.11,different,1,0.7932,6
JungJN,1,1,no_filter,197,blue-purple_sc0,blue-purple,0.2,different,1,0.7709,4
JungJN,1,1,no_filter,198,green-blue_sc1,green-blue,0.09,different,1,0.9205,6
JungJN,1,1,no_filter,199,yellow-green_sc0,yellow-green,0.2,different,1,1.0942,4
JungJN,1,1,no_filter,200,green-blue_sc0,green-blue,0.08,different,1,0.7129,6
JungJN,1,1,no_filter,201,green-blue_sc1,green-blue,0.12,same,0,0.6101,7
JungJN,1,1,no_filter,202,red-orange_sc1,red-orange,0.08,different,1,0.7406,2
JungJN,1,1,no_filter,203,blue-purple_sc1,blue-purple,0.26,different,1,0.6498,2
JungJN,1,1,no_filter,204,orange-yellow_sc1,orange-yellow,0.5,different,1,0.6486,6
JungJN,1,1,no_filter,205,blue-purple_sc0,blue-purple,0.17,different,1,0.6087,4
JungJN,1,1,no_filter,206,yellow-green_sc0,yellow-green,0.17,different,1,0.6088,4
JungJN,1,1,no_filter,207,orange-yellow_sc1,orange-yellow,0.47,different,1,0.7141,6
JungJN,1,1,no_filter,208,red-cyan_sc1,red-cyan,0.06,different,1,1.0349,4
JungJN,1,1,no_filter,209,blue-purple_sc0,blue-purple,0.14,different,1,1.0,4
JungJN,1,1,no_filter,210,green-blue_sc0,green-blue,0.11,same,0,0.7075,7
JungJN,1,1,no_filter,211,red-orange_sc1,red-orange,0.05,different,1,0.4861,2
JungJN,1,1,no_filter,212,cyan-magenta_sc1,cyan-magenta,0.02,different,1,0.5779,8
JungJN,1,1,no_filter,213,orange-yellow_sc1,orange-yellow,0.44,different,1,0.7474,6
JungJN,1,1,no_filter,214,blue-purple_sc1,blue-purple,0.23,different,1,0.7731,2
JungJN,1,1,no_filter,215,yellow-green_sc1,yellow-green,0.14,different,1,0.8312,4
JungJN,1,1,no_filter,216,red-orange_sc1,red-orange,0.02,different,1,1.1156,2
JungJN,1,1,no_filter,217,cyan-magenta_sc1,cyan-magenta,0.05,same,0,1.6747,9
JungJN,1,1,no_filter,218,cyan-magenta_sc0,cyan-magenta,0.15,same,0,0.7496,3
JungJN,1,1,no_filter,219,red-orange_sc0,red-orange,0.23,different,1,0.8516,4
JungJN,1,1,no_filter,220,orange-yellow_sc0,orange-yellow,0.47,different,1,0.9185,4
JungJN,1,1,no_filter,221,blue-purple_sc1,blue-purple,0.2,different,1,0.6368,2
JungJN,1,1,no_filter,222,orange-yellow_sc1,orange-yellow,0.41,different,1,0.781,6
JungJN,1,1,no_filter,223,green-blue_sc0,green-blue,0.08,different,1,0.8598,8
JungJN,1,1,no_filter,224,orange-yellow_sc0,orange-yellow,0.44,different,1,0.9401,4
JungJN,1,1,no_filter,225,blue-purple_sc0,blue-purple,0.17,same,0,1.0355,5
JungJN,1,1,no_filter,226,yellow-green_sc0,yellow-green,0.14,different,1,1.0756,4
JungJN,1,1,no_filter,227,red-orange_sc0,red-orange,0.2,different,1,0.9157,4
JungJN,1,1,no_filter,228,red-cyan_sc0,red-cyan,0.09,same,0,0.9262,3
JungJN,1,1,no_filter,229,cyan-magenta_sc1,cyan-magenta,0.02,different,1,0.8354,10
JungJN,1,1,no_filter,230,red-orange_sc1,red-orange,0.0,different,1,0.7725,2
JungJN,1,1,no_filter,231,orange-yellow_sc1,orange-yellow,0.38,different,1,1.0084,6
JungJN,1,1,no_filter,232,green-blue_sc1,green-blue,0.09,different,1,1.0209,8
JungJN,1,1,no_filter,233,yellow-green_sc1,yellow-green,0.11,different,1,1.2283,4
JungJN,1,1,no_filter,234,green-blue_sc1,green-blue,0.06,different,1,1.1264,8
JungJN,1,1,no_filter,235,red-orange_sc0,red-orange,0.23,same,0,1.1498,5
JungJN,1,1,no_filter,236,yellow-green_sc0,yellow-green,0.11,different,1,1.123,4
JungJN,1,1,no_filter,237,red-orange_sc1,red-orange,0.03,same,0,0.7445,3
JungJN,1,1,no_filter,238,red-orange_sc1,red-orange,0.06,same,0,0.5503,3
JungJN,1,1,no_filter,239,red-cyan_sc1,red-cyan,0.09,same,0,1.3685,5
JungJN,1,1,no_filter,240,yellow-green_sc1,yellow-green,0.08,different,1,0.7575,4
JungJN,1,1,no_filter,241,yellow-green_sc1,yellow-green,0.05,different,1,0.6615,4
JungJN,1,1,no_filter,242,red-orange_sc1,red-orange,0.09,same,0,1.0413,3
JungJN,1,1,no_filter,243,yellow-purple_sc1,yellow-purple,0.06,same,0,0.862,7
JungJN,1,1,no_filter,244,red-cyan_sc1,red-cyan,0.06,different,1,0.5501,6
JungJN,1,1,no_filter,245,red-cyan_sc1,red-cyan,0.03,different,1,0.4697,6
JungJN,1,1,no_filter,246,red-orange_sc1,red-orange,0.06,different,1,0.4806,4
JungJN,1,1,no_filter,247,green-blue_sc0,green-blue,0.11,same,0,0.7655,9
JungJN,1,1,no_filter,248,orange-yellow_sc1,orange-yellow,0.41,same,0,1.0663,7
JungJN,1,1,no_filter,249,red-cyan_sc1,red-cyan,0.0,different,1,1.005,6
JungJN,1,1,no_filter,250,red-cyan_sc0,red-cyan,0.06,different,1,0.5216,4
JungJN,1,1,no_filter,251,yellow-green_sc1,yellow-green,0.08,same,0,0.7738,5
JungJN,1,1,no_filter,252,blue-purple_sc0,blue-purple,0.14,different,1,0.7274,6
JungJN,1,1,no_filter,253,red-cyan_sc1,red-cyan,0.03,same,0,0.9314,7
JungJN,1,1,no_filter,254,orange-yellow_sc1,orange-yellow,0.38,different,1,0.9071,8
JungJN,1,1,no_filter,255,yellow-green_sc0,yellow-green,0.14,same,0,1.1457,5
JungJN,1,1,no_filter,256,red-orange_sc0,red-orange,0.2,different,1,0.6006,6
