method,roi,roi_voxels,bold_brain_voxels,intersection_voxels,roi_coverage_ratio,bold_in_roi_ratio,mean_signal_in_roi,std_signal_in_roi,mean_signal_in_brain,signal_ratio_roi_vs_brain,weighted_overlap,subject,run,glm_n_roi_voxels,glm_n_valid_voxels,glm_valid_ratio,glm_mean_amplitude,glm_std_amplitude,glm_mean_variance_across_colors
method3_header_mi,V1,858,201473,858,1.0,0.004258635152104748,540.8529606967106,90.02285449122152,174.60916033965398,3.097506222724113,1472.8400000000004,10,6,858,858,1.0,18.40867685673339,15.837094193972758,407.91835692772617
method3_header_mi,V2,557,201473,557,1.0,0.0027646384379048307,541.1877306503093,95.2155877667547,174.60916033965398,3.0994234758221033,1435.1499999999994,10,6,557,557,1.0,18.574739795276844,15.662228698590996,410.03189190111715
method3_header_mi,V3,115,201473,115,1.0,0.0005707960868205665,555.5331521739131,56.2822716705912,174.60916033965398,3.1815808007625517,1103.2199999999996,10,6,115,115,1.0,14.306144681407575,12.425791513372577,235.09563225003043
method3_header_mi,hV4,70,201473,70,1.0,0.00034744109632556226,550.0419642857142,27.494595934310187,174.60916033965398,3.1501323482442687,463.9599999999999,10,6,70,70,1.0,11.576664076200046,9.022425670225836,161.27093889609972
