subj_id,group,session,filter,trial,staircase_id,pair_name,level,response,correct,rt,reversal_count
CDX005,1,1,no_filter,269,cyan-magenta_sc0,cyan-magenta,0.06,same,0,1.1928,5
CDX005,1,1,no_filter,270,green-blue_sc0,green-blue,0.05,different,1,1.6508,6
CDX005,1,1,no_filter,271,cyan-magenta_sc0,cyan-magenta,0.03,different,1,0.5808,6
CDX005,1,1,no_filter,272,red-orange_sc1,red-orange,0.14,same,0,1.157,11
CDX005,1,1,no_filter,273,yellow-green_sc0,yellow-green,0.11,same,0,0.8485,5
CDX005,1,1,no_filter,274,orange-yellow_sc1,orange-yellow,0.32,same,0,1.1516,7
CDX005,1,1,no_filter,275,blue-purple_sc0,blue-purple,0.17,same,0,0.8686,5
CDX005,1,1,no_filter,276,red-cyan_sc0,red-cyan,0.09,same,0,1.6245,7
CDX005,1,1,no_filter,277,red-orange_sc0,red-orange,0.11,same,0,1.2401,5
CDX005,1,1,no_filter,278,yellow-green_sc0,yellow-green,0.08,different,1,0.8856,6
CDX005,1,1,no_filter,279,red-cyan_sc0,red-cyan,0.06,different,1,0.8053,8
CDX005,1,1,no_filter,280,green-blue_sc0,green-blue,0.02,different,1,0.9631,6
CDX005,1,1,no_filter,281,red-cyan_sc0,red-cyan,0.03,different,1,0.6088,8
CDX005,1,1,no_filter,282,green-blue_sc0,green-blue,0.0,different,1,1.1339,6
CDX005,1,1,no_filter,283,red-cyan_sc0,red-cyan,0.06,same,0,3.0009,9
CDX005,1,1,no_filter,284,blue-purple_sc0,blue-purple,0.14,different,1,0.7552,6
CDX005,1,1,no_filter,285,cyan-magenta_sc0,cyan-magenta,0.0,different,1,1.0459,6
CDX005,1,1,no_filter,286,red-orange_sc0,red-orange,0.08,different,1,0.8575,6
CDX005,1,1,no_filter,287,green-blue_sc0,green-blue,0.03,same,0,1.2089,7
CDX005,1,1,no_filter,288,red-orange_sc0,red-orange,0.11,same,0,2.0825,7
CDX005,1,1,no_filter,289,green-blue_sc0,green-blue,0.0,different,1,0.7534,8
CDX005,1,1,no_filter,290,cyan-magenta_sc0,cyan-magenta,0.03,same,0,1.1351,7
CDX005,1,1,no_filter,291,blue-purple_sc0,blue-purple,0.11,different,1,1.0108,6
CDX005,1,1,no_filter,292,orange-yellow_sc0,orange-yellow,0.23,different,1,0.9419,2
CDX005,1,1,no_filter,293,red-orange_sc0,red-orange,0.14,same,0,1.1738,7
CDX005,1,1,no_filter,294,red-orange_sc0,red-orange,0.17,same,0,0.868,7
CDX005,1,1,no_filter,295,cyan-magenta_sc0,cyan-magenta,0.0,different,1,1.2267,8
CDX005,1,1,no_filter,296,orange-yellow_sc0,orange-yellow,0.26,same,0,1.2024,3
CDX005,1,1,no_filter,297,orange-yellow_sc0,orange-yellow,0.29,same,0,2.1434,3
CDX005,1,1,no_filter,298,orange-yellow_sc0,orange-yellow,0.26,different,1,1.3067,4
CDX005,1,1,no_filter,299,red-orange_sc0,red-orange,0.14,different,1,1.3506,8
CDX005,1,1,no_filter,300,orange-yellow_sc0,orange-yellow,0.23,different,1,0.9394,4
CDX005,1,1,no_filter,301,orange-yellow_sc1,orange-yellow,0.29,different,1,0.9667,8
CDX005,1,1,no_filter,302,cyan-magenta_sc0,cyan-magenta,0.0,different,1,0.5222,8
CDX005,1,1,no_filter,303,red-orange_sc0,red-orange,0.11,different,1,1.0502,8
CDX005,1,1,no_filter,304,blue-purple_sc0,blue-purple,0.14,same,0,1.4629,7
CDX005,1,1,no_filter,305,red-orange_sc0,red-orange,0.08,different,1,0.7601,8
CDX005,1,1,no_filter,306,orange-yellow_sc0,orange-yellow,0.2,different,1,0.595,4
CDX005,1,1,no_filter,307,cyan-magenta_sc0,cyan-magenta,0.0,different,1,0.6409,8
CDX005,1,1,no_filter,308,yellow-purple_sc1,yellow-purple,0.0,different,1,0.7756,12
CDX005,1,1,no_filter,309,blue-purple_sc0,blue-purple,0.11,different,1,0.8845,8
CDX005,1,1,no_filter,310,orange-yellow_sc0,orange-yellow,0.17,different,1,1.0495,4
CDX005,1,1,no_filter,311,orange-yellow_sc1,orange-yellow,0.26,different,1,1.0383,8
CDX005,1,1,no_filter,312,orange-yellow_sc0,orange-yellow,0.2,same,0,1.0174,5
CDX005,1,1,no_filter,313,yellow-green_sc0,yellow-green,0.11,same,0,0.7344,7
CDX005,1,1,no_filter,314,yellow-green_sc0,yellow-green,0.08,different,1,0.5302,8
CDX005,1,1,no_filter,315,orange-yellow_sc0,orange-yellow,0.17,different,1,0.6357,6
CDX005,1,1,no_filter,316,green-blue_sc0,green-blue,0.0,different,1,0.6035,8
CDX005,1,1,no_filter,317,yellow-green_sc0,yellow-green,0.05,different,1,0.6523,8
CDX005,1,1,no_filter,318,orange-yellow_sc0,orange-yellow,0.14,different,1,0.5896,6
CDX005,1,1,no_filter,319,orange-yellow_sc0,orange-yellow,0.11,different,1,0.5073,6
CDX005,1,1,no_filter,320,yellow-green_sc0,yellow-green,0.02,different,1,1.4545,8
CDX005,1,1,no_filter,321,yellow-green_sc0,yellow-green,0.05,same,0,1.476,9
CDX005,1,1,no_filter,322,yellow-green_sc0,yellow-green,0.02,different,1,1.256,10
CDX005,1,1,no_filter,323,orange-yellow_sc0,orange-yellow,0.08,different,1,0.9644,6
CDX005,1,1,no_filter,324,orange-yellow_sc0,orange-yellow,0.05,different,1,1.0867,6
CDX005,1,1,no_filter,325,orange-yellow_sc0,orange-yellow,0.08,same,0,1.3623,7
CDX005,1,1,no_filter,326,orange-yellow_sc0,orange-yellow,0.11,same,0,0.7357,7
CDX005,1,1,no_filter,327,orange-yellow_sc0,orange-yellow,0.08,different,1,1.0428,8
