subj_id,group,session,filter,trial,staircase_id,pair_name,level,response,correct,rt,reversal_count
CDX002,1,1,no_filter,1,cyan-magenta_sc0,cyan-magenta,0.65,different,1,0.7958,0
CDX002,1,1,no_filter,2,orange-yellow_sc0,orange-yellow,0.95,same,0,2.9846,0
CDX002,1,1,no_filter,3,yellow-purple_sc1,yellow-purple,0.35,different,1,1.2056,0
CDX002,1,1,no_filter,4,red-orange_sc0,red-orange,0.65,different,1,1.0904,0
CDX002,1,1,no_filter,5,cyan-magenta_sc1,cyan-magenta,0.35,different,1,0.7127,0
CDX002,1,1,no_filter,6,yellow-green_sc0,yellow-green,0.65,different,1,1.2437,0
CDX002,1,1,no_filter,7,cyan-magenta_sc0,cyan-magenta,0.5,different,1,0.5404,0
CDX002,1,1,no_filter,8,green-blue_sc0,green-blue,0.65,different,1,0.8663,0
CDX002,1,1,no_filter,9,orange-yellow_sc1,orange-yellow,0.65,same,0,3.294,0
CDX002,1,1,no_filter,10,orange-yellow_sc0,orange-yellow,0.8,different,1,3.3943,1
CDX002,1,1,no_filter,11,orange-yellow_sc0,orange-yellow,0.83,same,0,1.7413,2
CDX002,1,1,no_filter,12,blue-purple_sc0,blue-purple,0.65,different,1,0.9064,0
CDX002,1,1,no_filter,13,orange-yellow_sc0,orange-yellow,0.86,same,0,0.9906,2
CDX002,1,1,no_filter,14,yellow-green_sc1,yellow-green,0.35,different,1,0.9082,0
CDX002,1,1,no_filter,15,yellow-green_sc1,yellow-green,0.2,different,1,1.1824,0
CDX002,1,1,no_filter,16,cyan-magenta_sc1,cyan-magenta,0.2,different,1,0.5275,0
CDX002,1,1,no_filter,17,yellow-green_sc1,yellow-green,0.35,same,0,1.6924,1
CDX002,1,1,no_filter,18,orange-yellow_sc0,orange-yellow,0.89,same,0,2.8009,2
CDX002,1,1,no_filter,19,yellow-purple_sc1,yellow-purple,0.2,different,1,0.7787,0
CDX002,1,1,no_filter,20,red-cyan_sc0,red-cyan,0.65,different,1,1.0094,0
CDX002,1,1,no_filter,21,green-blue_sc1,green-blue,0.65,same,0,0.8691,0
CDX002,1,1,no_filter,22,cyan-magenta_sc1,cyan-magenta,0.05,different,1,1.4196,0
CDX002,1,1,no_filter,23,orange-yellow_sc0,orange-yellow,0.92,same,0,1.275,2
CDX002,1,1,no_filter,24,yellow-purple_sc0,yellow-purple,0.65,different,1,0.6175,0
CDX002,1,1,no_filter,25,red-orange_sc1,red-orange,0.35,different,1,0.7976,0
CDX002,1,1,no_filter,26,red-cyan_sc1,red-cyan,0.35,different,1,0.6231,0
CDX002,1,1,no_filter,27,yellow-green_sc0,yellow-green,0.5,different,1,0.7428,0
CDX002,1,1,no_filter,28,blue-purple_sc0,blue-purple,0.5,different,1,0.5907,0
CDX002,1,1,no_filter,29,red-orange_sc1,red-orange,0.2,different,1,0.7502,0
CDX002,1,1,no_filter,30,yellow-green_sc1,yellow-green,0.32,different,1,1.2834,2
CDX002,1,1,no_filter,31,green-blue_sc0,green-blue,0.5,different,1,0.712,0
CDX002,1,1,no_filter,32,green-blue_sc0,green-blue,0.35,different,1,0.7658,0
CDX002,1,1,no_filter,33,red-cyan_sc1,red-cyan,0.2,different,1,0.6951,0
CDX002,1,1,no_filter,34,green-blue_sc0,green-blue,0.2,different,1,1.593,0
CDX002,1,1,no_filter,35,yellow-purple_sc1,yellow-purple,0.05,different,1,1.5676,0
CDX002,1,1,no_filter,36,cyan-magenta_sc0,cyan-magenta,0.35,different,1,1.015,0
CDX002,1,1,no_filter,37,red-cyan_sc0,red-cyan,0.5,different,1,0.6023,0
CDX002,1,1,no_filter,38,yellow-purple_sc0,yellow-purple,0.5,different,1,0.867,0
CDX002,1,1,no_filter,39,cyan-magenta_sc1,cyan-magenta,0.0,different,1,1.9854,0
CDX002,1,1,no_filter,40,yellow-purple_sc1,yellow-purple,0.2,same,0,1.1564,1
CDX002,1,1,no_filter,41,cyan-magenta_sc0,cyan-magenta,0.2,different,1,0.6341,0
CDX002,1,1,no_filter,42,green-blue_sc0,green-blue,0.05,different,1,0.8483,0
CDX002,1,1,no_filter,43,red-orange_sc1,red-orange,0.05,different,1,0.9821,0
CDX002,1,1,no_filter,44,cyan-magenta_sc0,cyan-magenta,0.05,different,1,0.9605,0
CDX002,1,1,no_filter,45,orange-yellow_sc0,orange-yellow,0.89,different,1,2.3618,3
CDX002,1,1,no_filter,46,red-orange_sc1,red-orange,0.2,same,0,3.9109,1
CDX002,1,1,no_filter,47,yellow-green_sc0,yellow-green,0.35,different,1,1.7751,0
CDX002,1,1,no_filter,48,yellow-green_sc1,yellow-green,0.29,different,1,2.3141,2
CDX002,1,1,no_filter,49,orange-yellow_sc0,orange-yellow,0.92,same,0,3.5331,4
CDX002,1,1,no_filter,50,blue-purple_sc1,blue-purple,0.35,different,1,1.39,0
CDX002,1,1,no_filter,51,blue-purple_sc1,blue-purple,0.2,different,1,0.8629,0
CDX002,1,1,no_filter,52,green-blue_sc0,green-blue,0.2,same,0,2.0025,1
CDX002,1,1,no_filter,53,blue-purple_sc1,blue-purple,0.05,different,1,1.803,0
CDX002,1,1,no_filter,54,red-cyan_sc0,red-cyan,0.35,different,1,1.7746,0
CDX002,1,1,no_filter,55,red-cyan_sc0,red-cyan,0.2,different,1,0.7501,0
CDX002,1,1,no_filter,56,red-cyan_sc0,red-cyan,0.05,different,1,0.6122,0
CDX002,1,1,no_filter,57,yellow-purple_sc0,yellow-purple,0.35,different,1,1.2161,0
CDX002,1,1,no_filter,58,green-blue_sc1,green-blue,0.5,different,1,0.7341,1
CDX002,1,1,no_filter,59,orange-yellow_sc1,orange-yellow,0.8,same,0,2.2019,0
CDX002,1,1,no_filter,60,red-orange_sc1,red-orange,0.17,different,1,0.6004,2
CDX002,1,1,no_filter,61,cyan-magenta_sc0,cyan-magenta,0.0,different,1,1.1471,0
CDX002,1,1,no_filter,62,red-cyan_sc1,red-cyan,0.05,different,1,0.9106,0
CDX002,1,1,no_filter,63,cyan-magenta_sc1,cyan-magenta,0.15,same,0,0.9274,1
