subj_id,group,session,filter,trial,staircase_id,pair_name,level,response,correct,rt,reversal_count
sub09,1,1,no_filter,1,blue-purple_sc1,blue-purple,0.35,different,1,0.9933,0
sub09,1,1,no_filter,2,cyan-magenta_sc0,cyan-magenta,0.65,different,1,0.4749,0
sub09,1,1,no_filter,3,orange-yellow_sc0,orange-yellow,0.65,different,1,0.4814,0
sub09,1,1,no_filter,4,yellow-green_sc0,yellow-green,0.65,different,1,0.5027,0
sub09,1,1,no_filter,5,yellow-green_sc1,yellow-green,0.35,different,1,0.6691,0
sub09,1,1,no_filter,6,yellow-purple_sc0,yellow-purple,0.65,different,1,0.5212,0
sub09,1,1,no_filter,7,red-orange_sc0,red-orange,0.65,different,1,0.6321,0
sub09,1,1,no_filter,8,red-orange_sc1,red-orange,0.35,different,1,0.6522,0
sub09,1,1,no_filter,9,green-blue_sc0,green-blue,0.65,different,1,0.5091,0
sub09,1,1,no_filter,10,yellow-purple_sc0,yellow-purple,0.5,different,1,0.4408,0
sub09,1,1,no_filter,11,red-orange_sc0,red-orange,0.5,different,1,0.4356,0
sub09,1,1,no_filter,12,red-cyan_sc1,red-cyan,0.35,different,1,0.5348,0
sub09,1,1,no_filter,13,orange-yellow_sc0,orange-yellow,0.5,different,1,0.5702,0
sub09,1,1,no_filter,14,yellow-purple_sc1,yellow-purple,0.35,different,1,0.5948,0
sub09,1,1,no_filter,15,red-cyan_sc0,red-cyan,0.65,different,1,0.5176,0
sub09,1,1,no_filter,16,green-blue_sc1,green-blue,0.35,different,1,0.706,0
sub09,1,1,no_filter,17,green-blue_sc0,green-blue,0.5,different,1,1.1588,0
sub09,1,1,no_filter,18,cyan-magenta_sc0,cyan-magenta,0.5,different,1,0.4505,0
sub09,1,1,no_filter,19,blue-purple_sc0,blue-purple,0.65,different,1,0.5539,0
sub09,1,1,no_filter,20,orange-yellow_sc0,orange-yellow,0.35,different,1,0.5256,0
sub09,1,1,no_filter,21,green-blue_sc1,green-blue,0.2,different,1,0.9239,0
