subj_id,group,session,run,trial,stimulus_label,response_label,correct,rt,color_order
sub09,1,1,1,1,color_7,color_7,1,1.6017,color_3|color_1|color_4|color_2|color_7|color_5|color_6|color_8
sub09,1,1,1,2,color_7,color_7,1,1.7476,color_3|color_5|color_2|color_7|color_1|color_4|color_8|color_6
sub09,1,1,1,3,color_5,color_5,1,2.0402,color_6|color_4|color_3|color_1|color_8|color_7|color_2|color_5
sub09,1,1,1,4,color_2,color_2,1,0.9545,color_2|color_3|color_5|color_4|color_8|color_7|color_1|color_6
sub09,1,1,1,5,color_2,color_2,1,2.4968,color_3|color_5|color_8|color_1|color_4|color_6|color_7|color_2
sub09,1,1,1,6,color_7,color_7,1,1.84,color_4|color_7|color_6|color_1|color_5|color_8|color_2|color_3
sub09,1,1,1,7,color_6,color_6,1,1.6976,color_1|color_8|color_7|color_4|color_2|color_5|color_3|color_6
sub09,1,1,1,8,color_5,color_5,1,1.401,color_1|color_5|color_2|color_7|color_8|color_6|color_3|color_4
sub09,1,1,1,9,color_1,color_1,1,1.2642,color_6|color_3|color_1|color_2|color_7|color_4|color_8|color_5
sub09,1,1,1,10,color_6,color_6,1,1.6498,color_6|color_8|color_4|color_3|color_1|color_2|color_7|color_5
sub09,1,1,1,11,color_6,color_6,1,1.6114,color_1|color_2|color_7|color_4|color_6|color_3|color_5|color_8
sub09,1,1,1,12,color_8,color_8,1,2.283,color_7|color_5|color_4|color_2|color_6|color_3|color_1|color_8
sub09,1,1,1,13,color_6,color_6,1,1.0575,color_3|color_8|color_5|color_1|color_6|color_4|color_2|color_7
sub09,1,1,1,14,color_6,color_6,1,1.0644,color_7|color_6|color_5|color_8|color_4|color_2|color_1|color_3
sub09,1,1,1,15,color_1,color_1,1,0.9276,color_7|color_5|color_4|color_3|color_1|color_6|color_2|color_8
sub09,1,1,1,16,color_5,color_5,1,2.2639,color_6|color_8|color_3|color_1|color_7|color_5|color_2|color_4
sub09,1,1,1,17,color_7,color_7,1,1.9399,color_7|color_2|color_4|color_5|color_1|color_3|color_8|color_6
sub09,1,1,1,18,color_1,color_1,1,1.3688,color_8|color_7|color_5|color_1|color_2|color_4|color_6|color_3
sub09,1,1,1,19,color_8,color_8,1,0.9225,color_7|color_8|color_2|color_5|color_6|color_4|color_1|color_3
sub09,1,1,1,20,color_3,color_3,1,0.9197,color_3|color_7|color_6|color_5|color_2|color_4|color_8|color_1
sub09,1,1,1,21,color_1,color_1,1,1.0501,color_5|color_1|color_7|color_2|color_6|color_8|color_3|color_4
sub09,1,1,1,22,color_3,color_3,1,0.9583,color_3|color_6|color_7|color_5|color_2|color_4|color_8|color_1
sub09,1,1,1,23,color_4,color_4,1,1.9362,color_6|color_1|color_5|color_8|color_7|color_4|color_3|color_2
sub09,1,1,1,24,color_5,color_5,1,1.4164,color_1|color_2|color_6|color_8|color_3|color_7|color_4|color_5
sub09,1,1,1,25,color_5,color_5,1,1.0151,color_5|color_7|color_3|color_6|color_2|color_8|color_1|color_4
sub09,1,1,1,26,color_4,color_4,1,1.6239,color_5|color_3|color_2|color_4|color_8|color_6|color_7|color_1
sub09,1,1,1,27,color_5,color_5,1,1.0828,color_6|color_7|color_5|color_2|color_8|color_1|color_4|color_3
sub09,1,1,1,28,color_7,color_7,1,1.4958,color_6|color_2|color_3|color_5|color_8|color_1|color_7|color_4
sub09,1,1,1,29,color_2,color_2,1,0.8843,color_5|color_4|color_2|color_8|color_7|color_3|color_6|color_1
sub09,1,1,1,30,color_8,color_8,1,1.6695,color_6|color_3|color_2|color_4|color_5|color_1|color_8|color_7
sub09,1,1,1,31,color_6,color_6,1,4.05,color_8|color_4|color_3|color_1|color_2|color_6|color_5|color_7
sub09,1,1,1,32,color_6,color_6,1,1.2289,color_6|color_5|color_3|color_7|color_4|color_1|color_8|color_2
sub09,1,1,1,33,color_8,color_8,1,0.9892,color_7|color_3|color_5|color_1|color_8|color_4|color_6|color_2
sub09,1,1,1,34,color_2,color_2,1,1.0125,color_3|color_2|color_7|color_8|color_4|color_1|color_6|color_5
sub09,1,1,1,35,color_3,color_3,1,1.6691,color_4|color_8|color_2|color_1|color_6|color_7|color_3|color_5
sub09,1,1,1,36,color_7,color_7,1,2.8418,color_3|color_1|color_5|color_7|color_8|color_6|color_2|color_4
sub09,1,1,1,37,color_8,color_8,1,1.8642,color_2|color_3|color_5|color_7|color_1|color_8|color_4|color_6
sub09,1,1,1,38,color_4,color_4,1,1.62,color_2|color_7|color_3|color_1|color_8|color_6|color_5|color_4
sub09,1,1,1,39,color_8,color_8,1,0.9369,color_6|color_8|color_4|color_3|color_5|color_1|color_2|color_7
sub09,1,1,1,40,color_3,color_3,1,1.2152,color_7|color_8|color_2|color_4|color_3|color_6|color_1|color_5
sub09,1,1,1,41,color_4,color_4,1,1.7878,color_2|color_6|color_5|color_8|color_4|color_3|color_7|color_1
sub09,1,1,1,42,color_1,color_1,1,1.0331,color_6|color_2|color_5|color_7|color_1|color_4|color_3|color_8
sub09,1,1,1,43,color_6,color_6,1,3.4979,color_2|color_4|color_8|color_1|color_5|color_7|color_3|color_6
sub09,1,1,1,44,color_4,color_4,1,1.2755,color_5|color_1|color_4|color_3|color_6|color_2|color_7|color_8
sub09,1,1,1,45,color_3,color_3,1,0.8042,color_7|color_3|color_5|color_2|color_1|color_4|color_6|color_8
sub09,1,1,1,46,color_5,color_5,1,1.479,color_6|color_2|color_4|color_7|color_3|color_8|color_5|color_1
sub09,1,1,1,47,color_1,color_1,1,1.0235,color_4|color_2|color_7|color_5|color_3|color_1|color_8|color_6
sub09,1,1,1,48,color_4,color_4,1,1.4194,color_8|color_6|color_7|color_4|color_2|color_5|color_3|color_1
sub09,1,1,1,49,color_3,color_3,1,1.2802,color_4|color_6|color_2|color_3|color_8|color_7|color_5|color_1
sub09,1,1,1,50,color_8,color_8,1,0.9115,color_6|color_3|color_4|color_7|color_1|color_8|color_5|color_2
sub09,1,1,1,51,color_2,color_2,1,1.0152,color_5|color_1|color_4|color_6|color_7|color_3|color_2|color_8
sub09,1,1,1,52,color_2,color_2,1,1.5978,color_8|color_6|color_5|color_7|color_1|color_4|color_3|color_2
sub09,1,1,1,53,color_1,color_1,1,1.17,color_5|color_2|color_4|color_8|color_6|color_7|color_1|color_3
sub09,1,1,1,54,color_8,color_8,1,2.343,color_3|color_4|color_8|color_2|color_1|color_6|color_5|color_7
sub09,1,1,1,55,color_1,color_1,1,2.4808,color_7|color_4|color_6|color_1|color_8|color_3|color_5|color_2
sub09,1,1,1,56,color_2,color_2,1,1.4381,color_2|color_6|color_8|color_1|color_5|color_3|color_7|color_4
