subj_id,group,session,run,trial,stimulus_label,response_label,correct,rt,color_order
CDX004,1,1,1,27,color_2,color_2,1,1.7436,color_4|color_2|color_5|color_7|color_8|color_1|color_3|color_6
CDX004,1,1,1,28,color_2,color_2,1,3.2557,color_3|color_7|color_1|color_5|color_4|color_6|color_2|color_8
CDX004,1,1,1,29,color_6,color_6,1,2.2597,color_4|color_2|color_5|color_1|color_6|color_3|color_7|color_8
CDX004,1,1,1,30,color_8,color_8,1,2.3985,color_4|color_1|color_8|color_7|color_3|color_6|color_5|color_2
CDX004,1,1,1,31,color_7,color_7,1,3.198,color_8|color_1|color_2|color_7|color_5|color_6|color_4|color_3
CDX004,1,1,1,32,color_7,color_7,1,3.1934,color_6|color_3|color_4|color_7|color_8|color_5|color_2|color_1
CDX004,1,1,1,33,color_1,color_1,1,3.9523,color_3|color_2|color_6|color_5|color_7|color_4|color_8|color_1
CDX004,1,1,1,34,color_6,color_6,1,3.9289,color_4|color_2|color_8|color_5|color_1|color_7|color_3|color_6
CDX004,1,1,1,35,color_8,color_8,1,1.6738,color_4|color_8|color_3|color_7|color_5|color_2|color_6|color_1
CDX004,1,1,1,36,color_3,color_3,1,1.8953,color_8|color_7|color_5|color_1|color_3|color_6|color_2|color_4
CDX004,1,1,1,37,color_4,color_4,1,2.188,color_8|color_4|color_1|color_6|color_7|color_3|color_5|color_2
CDX004,1,1,1,38,color_6,color_6,1,3.0247,color_1|color_8|color_7|color_6|color_3|color_5|color_2|color_4
CDX004,1,1,1,39,color_4,color_5,0,3.9631,color_3|color_1|color_2|color_6|color_7|color_8|color_5|color_4
CDX004,1,1,1,40,color_1,color_1,1,3.7077,color_3|color_2|color_7|color_8|color_4|color_6|color_5|color_1
CDX004,1,1,1,41,color_8,color_8,1,2.7002,color_2|color_6|color_5|color_4|color_1|color_8|color_3|color_7
CDX004,1,1,1,42,color_7,color_7,1,3.7059,color_5|color_1|color_6|color_3|color_8|color_2|color_4|color_7
CDX004,1,1,1,43,color_7,color_7,1,1.9274,color_5|color_7|color_1|color_2|color_8|color_6|color_4|color_3
CDX004,1,1,1,44,color_7,color_7,1,2.2203,color_8|color_3|color_5|color_6|color_2|color_7|color_4|color_1
CDX004,1,1,1,45,color_7,color_7,1,3.2301,color_4|color_6|color_2|color_5|color_8|color_1|color_3|color_7
CDX004,1,1,1,46,color_7,color_7,1,3.2139,color_1|color_2|color_6|color_4|color_8|color_5|color_3|color_7
CDX004,1,1,1,47,color_8,color_8,1,1.972,color_7|color_3|color_2|color_6|color_8|color_5|color_4|color_1
CDX004,1,1,1,48,color_4,color_4,1,1.743,color_5|color_4|color_3|color_8|color_6|color_7|color_1|color_2
CDX004,1,1,1,49,color_6,color_6,1,1.2625,color_6|color_4|color_1|color_3|color_5|color_7|color_8|color_2
CDX004,1,1,1,50,color_2,color_2,1,3.2591,color_6|color_7|color_1|color_5|color_3|color_8|color_2|color_4
CDX004,1,1,1,51,color_5,color_5,1,5.6461,color_7|color_6|color_2|color_8|color_4|color_1|color_3|color_5
CDX004,1,1,1,52,color_5,color_5,1,1.2521,color_5|color_7|color_4|color_2|color_1|color_3|color_6|color_8
CDX004,1,1,1,53,color_1,color_1,1,0.977,color_1|color_4|color_5|color_6|color_8|color_3|color_7|color_2
CDX004,1,1,1,54,color_6,color_6,1,2.5032,color_4|color_3|color_6|color_2|color_7|color_8|color_5|color_1
CDX004,1,1,1,55,color_2,color_2,1,2.8456,color_6|color_4|color_3|color_2|color_5|color_1|color_7|color_8
CDX004,1,1,1,56,color_3,color_3,1,2.2884,color_1|color_8|color_3|color_7|color_2|color_4|color_5|color_6
CDX004,1,1,1,57,color_6,color_6,1,1.9626,color_3|color_6|color_2|color_7|color_5|color_8|color_1|color_4
CDX004,1,1,1,58,color_5,color_5,1,3.1577,color_6|color_8|color_2|color_4|color_3|color_7|color_5|color_1
CDX004,1,1,1,59,color_8,color_8,1,2.4032,color_7|color_4|color_3|color_6|color_8|color_2|color_1|color_5
CDX004,1,1,1,60,color_6,color_6,1,3.488,color_4|color_8|color_7|color_1|color_2|color_3|color_6|color_5
CDX004,1,1,1,61,color_2,color_2,1,2.0502,color_4|color_6|color_2|color_8|color_1|color_5|color_7|color_3
CDX004,1,1,1,62,color_1,color_1,1,2.5011,color_6|color_5|color_1|color_4|color_2|color_3|color_7|color_8
CDX004,1,1,1,63,color_7,color_6,0,1.864,color_8|color_2|color_4|color_1|color_6|color_5|color_3|color_7
CDX004,1,1,1,64,color_8,color_8,1,3.5532,color_3|color_6|color_7|color_1|color_5|color_2|color_4|color_8
