method,roi,roi_voxels,bold_brain_voxels,intersection_voxels,roi_coverage_ratio,bold_in_roi_ratio,mean_signal_in_roi,std_signal_in_roi,mean_signal_in_brain,signal_ratio_roi_vs_brain,weighted_overlap,subject,run,glm_n_roi_voxels,glm_n_valid_voxels,glm_valid_ratio,glm_mean_amplitude,glm_std_amplitude,glm_mean_variance_across_colors
method3_header_mi,V1,858,224588,378,0.4405594405594406,0.001683081909986286,609.4193672839507,75.83146322216719,247.850235826887,2.4588210104008317,643.11,02,5,378,378,1.0,20.265889945344846,16.343166426568803,469.6341476372752
method3_header_mi,V2,557,224588,312,0.5601436265709157,0.0013892104653855058,580.4483061787749,98.94535004796008,247.850235826887,2.3419316275502506,667.6800000000002,02,5,312,312,1.0,19.217327256485508,15.793567164983264,421.27340372396895
method3_header_mi,V3,115,224588,86,0.7478260869565218,0.00038292339751010737,591.5830910852713,56.27474118731895,247.850235826887,2.386857083720781,623.4700000000001,02,5,86,86,1.0,18.457864990900706,15.041866700781881,413.8805406299414
method3_header_mi,hV4,70,224588,67,0.9571428571428572,0.00029832404224624647,591.5526533996683,60.554237335899685,247.850235826887,2.3867342769560365,372.27000000000004,02,5,67,67,1.0,15.978145209047378,12.666816149305095,273.47341771006984
