method,roi,roi_voxels,bold_brain_voxels,intersection_voxels,roi_coverage_ratio,bold_in_roi_ratio,mean_signal_in_roi,std_signal_in_roi,mean_signal_in_brain,signal_ratio_roi_vs_brain,weighted_overlap,subject,run,glm_n_roi_voxels,glm_n_valid_voxels,glm_valid_ratio,glm_mean_amplitude,glm_std_amplitude,glm_mean_variance_across_colors
method3_header_mi,V1,858,217964,858,1.0,0.003936429869152704,556.7768903470959,83.30404476613676,183.64992321215288,3.0317295025705278,1461.8600000000001,06,3,858,858,1.0,21.07161143090052,18.834452535441013,479.4898511321093
method3_header_mi,V2,557,217964,557,1.0,0.00255546787542897,565.715857947419,55.83908412211625,183.64992321215288,3.080403454859616,1433.1199999999992,06,3,557,557,1.0,18.958259636245142,19.17167970852473,449.9808062973811
method3_header_mi,V3,115,217964,115,1.0,0.0005276100640472739,534.4499702203693,71.32003548464033,183.64992321215288,2.9101562411380444,1106.2499999999998,06,3,115,115,1.0,18.89211461191432,17.983022180443825,460.1978003033948
method3_header_mi,hV4,70,217964,70,1.0,0.0003211539520287754,518.6090998043053,87.28268882644407,183.64992321215288,2.823900444571418,463.9599999999999,06,3,70,70,1.0,21.153724855377202,22.852213217571638,567.4119089544408
