method,roi,roi_voxels,bold_brain_voxels,intersection_voxels,roi_coverage_ratio,bold_in_roi_ratio,mean_signal_in_roi,std_signal_in_roi,mean_signal_in_brain,signal_ratio_roi_vs_brain,weighted_overlap,subject,run,glm_n_roi_voxels,glm_n_valid_voxels,glm_valid_ratio,glm_mean_amplitude,glm_std_amplitude,glm_mean_variance_across_colors
method3_header_mi,V1,858,214624,858,1.0,0.003997688981660951,571.5364977488265,64.70553336093126,182.8486935929749,3.1257346526143572,1457.59,06,1,858,858,1.0,20.098457488490716,18.306073150912955,555.0078093372049
method3_header_mi,V2,557,214624,557,1.0,0.0025952363202624124,576.0539214480706,47.66061921923245,182.8486935929749,3.1504404550484724,1430.3799999999994,06,1,557,557,1.0,18.99786973713318,17.112869356260198,508.40822197188675
method3_header_mi,V3,115,214624,115,1.0,0.0005358207842552557,572.3561643835617,34.04184295847677,182.8486935929749,3.1302174116575245,1105.9699999999998,06,1,115,115,1.0,15.108819270912594,12.71845604172615,314.2294271925854
method3_header_mi,hV4,70,214624,70,1.0,0.00032615178172059044,568.1812622309199,29.418760599834133,182.8486935929749,3.1073848604885494,463.9599999999999,06,1,70,70,1.0,12.674189735479287,11.45578235421908,218.27131471713068
