subj_id,group,session,run,condition,color_mode,filter_subject,trial,stimulus_label,response_label,correct,rt,color_order
CDX009,1,2,1,window,original,,1,color_8,color_8,1,2.0331,color_2|color_5|color_8|color_4|color_7|color_3|color_1|color_6
CDX009,1,2,1,window,original,,2,color_6,color_6,1,1.0217,color_4|color_2|color_6|color_5|color_3|color_8|color_1|color_7
CDX009,1,2,1,window,original,,3,color_5,color_5,1,2.1398,color_8|color_6|color_7|color_5|color_3|color_2|color_4|color_1
CDX009,1,2,1,window,original,,4,color_4,color_4,1,2.103,color_5|color_8|color_7|color_2|color_3|color_4|color_1|color_6
CDX009,1,2,1,window,original,,5,color_2,color_2,1,1.273,color_1|color_7|color_3|color_5|color_6|color_4|color_2|color_8
CDX009,1,2,1,window,original,,6,color_7,color_7,1,1.7539,color_2|color_7|color_3|color_8|color_1|color_6|color_5|color_4
CDX009,1,2,1,window,original,,7,color_3,color_3,1,1.032,color_5|color_6|color_3|color_1|color_4|color_8|color_7|color_2
CDX009,1,2,1,window,original,,8,color_5,color_5,1,2.0611,color_1|color_8|color_7|color_3|color_5|color_2|color_4|color_6
CDX009,1,2,1,window,original,,9,color_4,color_4,1,2.3137,color_3|color_5|color_2|color_6|color_8|color_7|color_1|color_4
CDX009,1,2,1,window,original,,10,color_6,color_6,1,1.7873,color_1|color_2|color_3|color_6|color_4|color_8|color_7|color_5
CDX009,1,2,1,window,original,,11,color_3,color_3,1,1.0727,color_2|color_4|color_7|color_6|color_1|color_3|color_8|color_5
CDX009,1,2,1,window,original,,12,color_7,color_7,1,1.5373,color_2|color_4|color_8|color_1|color_5|color_3|color_6|color_7
CDX009,1,2,1,window,original,,13,color_4,color_5,0,1.8858,color_6|color_4|color_8|color_7|color_3|color_5|color_2|color_1
CDX009,1,2,1,window,original,,14,color_5,color_5,1,2.4913,color_1|color_7|color_2|color_5|color_4|color_6|color_3|color_8
CDX009,1,2,1,window,original,,15,color_5,color_5,1,1.4205,color_6|color_1|color_8|color_5|color_4|color_3|color_7|color_2
CDX009,1,2,1,window,original,,16,color_2,color_2,1,1.1717,color_2|color_8|color_1|color_7|color_6|color_5|color_4|color_3
CDX009,1,2,1,window,original,,17,color_1,color_1,1,1.2356,color_5|color_4|color_6|color_1|color_8|color_2|color_3|color_7
CDX009,1,2,1,window,original,,18,color_1,color_1,1,1.2079,color_4|color_6|color_5|color_2|color_3|color_8|color_1|color_7
CDX009,1,2,1,window,original,,19,color_7,color_7,1,1.6731,color_5|color_3|color_6|color_1|color_7|color_4|color_2|color_8
CDX009,1,2,1,window,original,,20,color_1,color_2,0,1.552,color_6|color_1|color_5|color_7|color_2|color_8|color_4|color_3
