subj_id,group,session,run,condition,color_mode,filter_subject,trial,stimulus_label,response_label,correct,rt,color_order
CDX009,1,2,2,optimal,filter,sub-09,47,color_2,color_2,1,1.1759,color_8|color_3|color_6|color_4|color_7|color_2|color_5|color_1
CDX009,1,2,2,optimal,filter,sub-09,48,color_8,color_8,1,1.0746,color_2|color_1|color_8|color_7|color_3|color_6|color_5|color_4
CDX009,1,2,2,optimal,filter,sub-09,49,color_7,color_7,1,1.0156,color_7|color_4|color_2|color_6|color_3|color_1|color_5|color_8
CDX009,1,2,2,optimal,filter,sub-09,50,color_2,color_2,1,1.2693,color_8|color_7|color_1|color_2|color_4|color_6|color_5|color_3
CDX009,1,2,2,optimal,filter,sub-09,51,color_8,color_8,1,1.6424,color_7|color_5|color_8|color_4|color_3|color_1|color_6|color_2
CDX009,1,2,2,optimal,filter,sub-09,52,color_6,color_6,1,0.9948,color_4|color_5|color_2|color_1|color_6|color_8|color_3|color_7
CDX009,1,2,2,optimal,filter,sub-09,53,color_8,color_8,1,1.2507,color_2|color_6|color_5|color_3|color_7|color_4|color_8|color_1
CDX009,1,2,2,optimal,filter,sub-09,54,color_3,color_3,1,0.9764,color_8|color_3|color_2|color_4|color_7|color_1|color_6|color_5
CDX009,1,2,2,optimal,filter,sub-09,55,color_8,color_8,1,1.5066,color_4|color_1|color_3|color_6|color_7|color_2|color_8|color_5
CDX009,1,2,2,optimal,filter,sub-09,56,color_6,color_6,1,1.9216,color_8|color_1|color_4|color_6|color_3|color_5|color_7|color_2
CDX009,1,2,2,optimal,filter,sub-09,57,color_1,color_1,1,0.7214,color_2|color_6|color_5|color_4|color_1|color_7|color_3|color_8
CDX009,1,2,2,optimal,filter,sub-09,58,color_6,color_6,1,1.3254,color_7|color_5|color_2|color_3|color_8|color_1|color_6|color_4
CDX009,1,2,2,optimal,filter,sub-09,59,color_6,color_6,1,1.2695,color_7|color_8|color_3|color_1|color_6|color_4|color_2|color_5
CDX009,1,2,2,optimal,filter,sub-09,60,color_1,color_1,1,1.2176,color_5|color_3|color_8|color_6|color_2|color_7|color_1|color_4
CDX009,1,2,2,optimal,filter,sub-09,61,color_3,color_3,1,2.7196,color_8|color_7|color_2|color_3|color_6|color_5|color_4|color_1
CDX009,1,2,2,optimal,filter,sub-09,62,color_5,color_5,1,1.3378,color_2|color_6|color_8|color_5|color_4|color_7|color_3|color_1
CDX009,1,2,2,optimal,filter,sub-09,63,color_4,color_4,1,1.1385,color_1|color_4|color_6|color_2|color_5|color_7|color_8|color_3
CDX009,1,2,2,optimal,filter,sub-09,64,color_2,color_2,1,1.4188,color_8|color_4|color_5|color_2|color_3|color_7|color_1|color_6
