subj_id,group,session,run,condition,filter,trial,staircase_id,pair_name,level,response,correct,rt,reversal_count
CDX009,1,2,2,optimal,sub-09,43,blue-purple_sc1,blue-purple,0.05,different,1,0.9011,0
CDX009,1,2,2,optimal,sub-09,44,blue-purple_sc1,blue-purple,0.2,same,0,0.7561,1
CDX009,1,2,2,optimal,sub-09,45,cyan-magenta_sc0,cyan-magenta,0.2,same,0,0.7977,1
CDX009,1,2,2,optimal,sub-09,46,green-blue_sc1,green-blue,0.2,different,1,0.4918,0
CDX009,1,2,2,optimal,sub-09,47,orange-yellow_sc1,orange-yellow,0.2,same,0,0.82,1
CDX009,1,2,2,optimal,sub-09,48,red-cyan_sc1,red-cyan,0.35,different,1,0.4088,0
CDX009,1,2,2,optimal,sub-09,49,red-orange_sc0,red-orange,0.2,different,1,0.4113,0
CDX009,1,2,2,optimal,sub-09,50,green-blue_sc0,green-blue,0.2,different,1,0.5314,0
CDX009,1,2,2,optimal,sub-09,51,red-orange_sc1,red-orange,0.0,different,1,0.4826,0
CDX009,1,2,2,optimal,sub-09,52,blue-purple_sc1,blue-purple,0.17,different,1,1.2315,2
CDX009,1,2,2,optimal,sub-09,53,green-blue_sc0,green-blue,0.05,different,1,0.7252,0
CDX009,1,2,2,optimal,sub-09,54,cyan-magenta_sc0,cyan-magenta,0.17,different,1,0.4834,2
CDX009,1,2,2,optimal,sub-09,55,red-orange_sc0,red-orange,0.05,different,1,0.4852,0
CDX009,1,2,2,optimal,sub-09,56,blue-purple_sc1,blue-purple,0.14,different,1,0.6926,2
CDX009,1,2,2,optimal,sub-09,57,yellow-green_sc1,yellow-green,0.05,different,1,0.7277,0
CDX009,1,2,2,optimal,sub-09,58,yellow-green_sc0,yellow-green,0.35,different,1,0.4248,0
CDX009,1,2,2,optimal,sub-09,59,red-cyan_sc0,red-cyan,0.05,different,1,0.4429,0
CDX009,1,2,2,optimal,sub-09,60,green-blue_sc1,green-blue,0.05,different,1,0.5383,0
CDX009,1,2,2,optimal,sub-09,61,yellow-purple_sc0,yellow-purple,0.35,different,1,0.5041,0
CDX009,1,2,2,optimal,sub-09,62,orange-yellow_sc1,orange-yellow,0.17,different,1,0.8557,2
CDX009,1,2,2,optimal,sub-09,63,yellow-purple_sc1,yellow-purple,0.2,different,1,0.4225,0
CDX009,1,2,2,optimal,sub-09,64,cyan-magenta_sc1,cyan-magenta,0.15,same,0,0.8445,1
CDX009,1,2,2,optimal,sub-09,65,blue-purple_sc0,blue-purple,0.35,different,1,0.6952,0
CDX009,1,2,2,optimal,sub-09,66,red-orange_sc0,red-orange,0.0,different,1,0.6824,0
CDX009,1,2,2,optimal,sub-09,67,red-orange_sc1,red-orange,0.0,different,1,0.6127,0
CDX009,1,2,2,optimal,sub-09,68,cyan-magenta_sc0,cyan-magenta,0.14,different,1,0.4633,2
CDX009,1,2,2,optimal,sub-09,69,red-cyan_sc0,red-cyan,0.0,different,1,0.4571,0
CDX009,1,2,2,optimal,sub-09,70,green-blue_sc0,green-blue,0.2,same,0,1.2112,1
CDX009,1,2,2,optimal,sub-09,71,orange-yellow_sc1,orange-yellow,0.14,different,1,0.7098,2
CDX009,1,2,2,optimal,sub-09,72,yellow-green_sc1,yellow-green,0.0,different,1,0.505,0
CDX009,1,2,2,optimal,sub-09,73,red-cyan_sc0,red-cyan,0.15,same,0,0.814,1
CDX009,1,2,2,optimal,sub-09,74,orange-yellow_sc1,orange-yellow,0.17,same,0,0.7501,3
CDX009,1,2,2,optimal,sub-09,75,yellow-green_sc0,yellow-green,0.2,different,1,0.4713,0
CDX009,1,2,2,optimal,sub-09,76,green-blue_sc1,green-blue,0.2,same,0,0.6169,1
CDX009,1,2,2,optimal,sub-09,77,green-blue_sc0,green-blue,0.17,different,1,0.6555,2
CDX009,1,2,2,optimal,sub-09,78,cyan-magenta_sc1,cyan-magenta,0.12,different,1,0.6656,2
CDX009,1,2,2,optimal,sub-09,79,green-blue_sc0,green-blue,0.2,same,0,0.5995,3
CDX009,1,2,2,optimal,sub-09,80,green-blue_sc0,green-blue,0.23,same,0,0.7617,3
CDX009,1,2,2,optimal,sub-09,81,red-cyan_sc0,red-cyan,0.12,different,1,0.3955,2
CDX009,1,2,2,optimal,sub-09,82,yellow-purple_sc0,yellow-purple,0.2,different,1,0.4313,0
CDX009,1,2,2,optimal,sub-09,83,cyan-magenta_sc1,cyan-magenta,0.09,different,1,0.5366,2
CDX009,1,2,2,optimal,sub-09,84,yellow-green_sc0,yellow-green,0.05,different,1,0.4648,0
CDX009,1,2,2,optimal,sub-09,85,orange-yellow_sc1,orange-yellow,0.2,same,0,0.6217,3
CDX009,1,2,2,optimal,sub-09,86,orange-yellow_sc1,orange-yellow,0.23,same,0,1.1645,3
CDX009,1,2,2,optimal,sub-09,87,red-cyan_sc0,red-cyan,0.09,different,1,0.4171,2
CDX009,1,2,2,optimal,sub-09,88,yellow-purple_sc1,yellow-purple,0.05,different,1,0.4374,0
CDX009,1,2,2,optimal,sub-09,89,red-cyan_sc0,red-cyan,0.06,different,1,0.4477,2
CDX009,1,2,2,optimal,sub-09,90,cyan-magenta_sc1,cyan-magenta,0.06,different,1,0.479,2
CDX009,1,2,2,optimal,sub-09,91,red-cyan_sc1,red-cyan,0.2,different,1,0.4059,0
CDX009,1,2,2,optimal,sub-09,92,red-orange_sc0,red-orange,0.15,same,0,0.6149,1
CDX009,1,2,2,optimal,sub-09,93,yellow-green_sc0,yellow-green,0.2,same,0,0.6882,1
CDX009,1,2,2,optimal,sub-09,94,yellow-green_sc0,yellow-green,0.17,different,1,0.5104,2
CDX009,1,2,2,optimal,sub-09,95,green-blue_sc0,green-blue,0.2,different,1,0.4726,4
CDX009,1,2,2,optimal,sub-09,96,red-cyan_sc0,red-cyan,0.03,different,1,0.5453,2
CDX009,1,2,2,optimal,sub-09,97,cyan-magenta_sc1,cyan-magenta,0.03,different,1,0.501,2
CDX009,1,2,2,optimal,sub-09,98,red-cyan_sc0,red-cyan,0.0,different,1,0.5893,2
CDX009,1,2,2,optimal,sub-09,99,green-blue_sc1,green-blue,0.17,different,1,0.5181,2
CDX009,1,2,2,optimal,sub-09,100,yellow-green_sc1,yellow-green,0.15,same,0,0.6393,1
CDX009,1,2,2,optimal,sub-09,101,yellow-green_sc0,yellow-green,0.14,different,1,0.5706,2
CDX009,1,2,2,optimal,sub-09,102,cyan-magenta_sc1,cyan-magenta,0.0,different,1,0.7918,2
CDX009,1,2,2,optimal,sub-09,103,cyan-magenta_sc0,cyan-magenta,0.11,different,1,0.4832,2
CDX009,1,2,2,optimal,sub-09,104,red-cyan_sc0,red-cyan,0.03,same,0,0.6189,3
CDX009,1,2,2,optimal,sub-09,105,orange-yellow_sc1,orange-yellow,0.26,same,0,0.9235,3
CDX009,1,2,2,optimal,sub-09,106,yellow-green_sc0,yellow-green,0.11,different,1,0.4788,2
CDX009,1,2,2,optimal,sub-09,107,red-orange_sc1,red-orange,0.15,same,0,0.5047,1
CDX009,1,2,2,optimal,sub-09,108,blue-purple_sc0,blue-purple,0.2,different,1,1.1148,0
CDX009,1,2,2,optimal,sub-09,109,cyan-magenta_sc1,cyan-magenta,0.03,same,0,0.5134,3
CDX009,1,2,2,optimal,sub-09,110,red-cyan_sc1,red-cyan,0.05,different,1,0.4953,0
CDX009,1,2,2,optimal,sub-09,111,green-blue_sc1,green-blue,0.14,different,1,0.4947,2
CDX009,1,2,2,optimal,sub-09,112,yellow-green_sc1,yellow-green,0.3,same,0,0.7083,1
CDX009,1,2,2,optimal,sub-09,113,blue-purple_sc1,blue-purple,0.17,same,0,1.5548,3
CDX009,1,2,2,optimal,sub-09,114,red-orange_sc0,red-orange,0.12,different,1,0.4798,2
CDX009,1,2,2,optimal,sub-09,115,red-orange_sc1,red-orange,0.12,different,1,0.5013,2
CDX009,1,2,2,optimal,sub-09,116,yellow-purple_sc0,yellow-purple,0.05,different,1,0.4371,0
CDX009,1,2,2,optimal,sub-09,117,cyan-magenta_sc0,cyan-magenta,0.08,different,1,0.4775,2
CDX009,1,2,2,optimal,sub-09,118,green-blue_sc1,green-blue,0.11,different,1,0.4756,2
CDX009,1,2,2,optimal,sub-09,119,green-blue_sc1,green-blue,0.08,different,1,0.5278,2
CDX009,1,2,2,optimal,sub-09,120,yellow-purple_sc0,yellow-purple,0.0,different,1,0.4767,0
CDX009,1,2,2,optimal,sub-09,121,blue-purple_sc0,blue-purple,0.05,different,1,0.5918,0
CDX009,1,2,2,optimal,sub-09,122,blue-purple_sc1,blue-purple,0.14,different,1,0.4855,4
CDX009,1,2,2,optimal,sub-09,123,green-blue_sc0,green-blue,0.17,different,1,0.5243,4
CDX009,1,2,2,optimal,sub-09,124,green-blue_sc1,green-blue,0.05,different,1,0.52,2
CDX009,1,2,2,optimal,sub-09,125,orange-yellow_sc1,orange-yellow,0.23,different,1,0.6051,4
CDX009,1,2,2,optimal,sub-09,126,yellow-purple_sc1,yellow-purple,0.0,different,1,0.4777,0
CDX009,1,2,2,optimal,sub-09,127,red-orange_sc0,red-orange,0.09,different,1,0.5223,2
CDX009,1,2,2,optimal,sub-09,128,yellow-green_sc0,yellow-green,0.08,different,1,0.4944,2
CDX009,1,2,2,optimal,sub-09,129,blue-purple_sc1,blue-purple,0.11,different,1,0.5336,4
CDX009,1,2,2,optimal,sub-09,130,red-cyan_sc1,red-cyan,0.0,different,1,0.4562,0
CDX009,1,2,2,optimal,sub-09,131,red-orange_sc1,red-orange,0.09,different,1,0.6864,2
CDX009,1,2,2,optimal,sub-09,132,red-cyan_sc1,red-cyan,0.15,same,0,0.5276,1
CDX009,1,2,2,optimal,sub-09,133,red-orange_sc0,red-orange,0.06,different,1,0.7336,2
CDX009,1,2,2,optimal,sub-09,134,green-blue_sc1,green-blue,0.02,different,1,0.8055,2
CDX009,1,2,2,optimal,sub-09,135,green-blue_sc0,green-blue,0.14,different,1,0.6848,4
CDX009,1,2,2,optimal,sub-09,136,green-blue_sc1,green-blue,0.05,same,0,0.5714,3
CDX009,1,2,2,optimal,sub-09,137,cyan-magenta_sc0,cyan-magenta,0.05,different,1,0.8927,2
CDX009,1,2,2,optimal,sub-09,138,red-orange_sc0,red-orange,0.09,same,0,0.7118,3
CDX009,1,2,2,optimal,sub-09,139,orange-yellow_sc0,orange-yellow,0.5,same,0,0.5491,1
CDX009,1,2,2,optimal,sub-09,140,orange-yellow_sc0,orange-yellow,0.65,same,0,0.546,1
CDX009,1,2,2,optimal,sub-09,141,blue-purple_sc1,blue-purple,0.08,different,1,0.7175,4
CDX009,1,2,2,optimal,sub-09,142,orange-yellow_sc1,orange-yellow,0.26,same,0,0.5804,5
CDX009,1,2,2,optimal,sub-09,143,cyan-magenta_sc0,cyan-magenta,0.02,different,1,0.6337,2
CDX009,1,2,2,optimal,sub-09,144,red-cyan_sc1,red-cyan,0.12,different,1,0.5582,2
CDX009,1,2,2,optimal,sub-09,145,red-cyan_sc1,red-cyan,0.09,different,1,0.4663,2
CDX009,1,2,2,optimal,sub-09,146,blue-purple_sc0,blue-purple,0.2,same,0,0.597,1
CDX009,1,2,2,optimal,sub-09,147,red-cyan_sc1,red-cyan,0.06,different,1,0.5201,2
CDX009,1,2,2,optimal,sub-09,148,red-cyan_sc0,red-cyan,0.0,different,1,0.5147,4
CDX009,1,2,2,optimal,sub-09,149,green-blue_sc0,green-blue,0.11,different,1,0.6698,4
CDX009,1,2,2,optimal,sub-09,150,green-blue_sc1,green-blue,0.08,same,0,0.6095,3
CDX009,1,2,2,optimal,sub-09,151,yellow-purple_sc1,yellow-purple,0.15,same,0,0.7913,1
CDX009,1,2,2,optimal,sub-09,152,red-cyan_sc1,red-cyan,0.03,different,1,0.5421,2
CDX009,1,2,2,optimal,sub-09,153,cyan-magenta_sc0,cyan-magenta,0.0,different,1,0.6276,2
CDX009,1,2,2,optimal,sub-09,154,blue-purple_sc1,blue-purple,0.11,same,0,0.7299,5
CDX009,1,2,2,optimal,sub-09,155,yellow-purple_sc0,yellow-purple,0.0,different,1,0.6089,0
CDX009,1,2,2,optimal,sub-09,156,cyan-magenta_sc1,cyan-magenta,0.0,different,1,0.7569,4
CDX009,1,2,2,optimal,sub-09,157,red-cyan_sc1,red-cyan,0.0,different,1,1.1424,2
CDX009,1,2,2,optimal,sub-09,158,red-cyan_sc0,red-cyan,0.0,different,1,0.6544,4
CDX009,1,2,2,optimal,sub-09,159,blue-purple_sc1,blue-purple,0.08,different,1,0.5598,6
CDX009,1,2,2,optimal,sub-09,160,cyan-magenta_sc0,cyan-magenta,0.03,same,0,0.8745,3
CDX009,1,2,2,optimal,sub-09,161,blue-purple_sc0,blue-purple,0.17,different,1,0.5572,2
CDX009,1,2,2,optimal,sub-09,162,red-orange_sc0,red-orange,0.12,same,0,0.8312,3
CDX009,1,2,2,optimal,sub-09,163,orange-yellow_sc0,orange-yellow,0.8,same,0,0.6374,1
CDX009,1,2,2,optimal,sub-09,164,yellow-purple_sc1,yellow-purple,0.12,different,1,0.4574,2
CDX009,1,2,2,optimal,sub-09,165,yellow-green_sc0,yellow-green,0.05,different,1,0.8649,2
CDX009,1,2,2,optimal,sub-09,166,red-orange_sc1,red-orange,0.06,different,1,0.5974,2
CDX009,1,2,2,optimal,sub-09,167,green-blue_sc0,green-blue,0.08,different,1,0.6801,4
CDX009,1,2,2,optimal,sub-09,168,red-cyan_sc1,red-cyan,0.03,same,0,0.5632,3
CDX009,1,2,2,optimal,sub-09,169,cyan-magenta_sc0,cyan-magenta,0.0,different,1,0.7617,4
CDX009,1,2,2,optimal,sub-09,170,yellow-green_sc1,yellow-green,0.27,different,1,0.5177,2
CDX009,1,2,2,optimal,sub-09,171,yellow-green_sc1,yellow-green,0.24,different,1,0.4799,2
CDX009,1,2,2,optimal,sub-09,172,red-orange_sc0,red-orange,0.09,different,1,0.533,4
CDX009,1,2,2,optimal,sub-09,173,yellow-green_sc0,yellow-green,0.02,different,1,0.489,2
CDX009,1,2,2,optimal,sub-09,174,orange-yellow_sc1,orange-yellow,0.23,different,1,0.8673,6
CDX009,1,2,2,optimal,sub-09,175,yellow-purple_sc1,yellow-purple,0.09,different,1,0.4577,2
CDX009,1,2,2,optimal,sub-09,176,red-orange_sc0,red-orange,0.06,different,1,0.7559,4
CDX009,1,2,2,optimal,sub-09,177,red-cyan_sc1,red-cyan,0.0,different,1,0.5577,4
CDX009,1,2,2,optimal,sub-09,178,green-blue_sc1,green-blue,0.11,same,0,0.4892,3
CDX009,1,2,2,optimal,sub-09,179,blue-purple_sc0,blue-purple,0.2,same,0,0.723,3
CDX009,1,2,2,optimal,sub-09,180,cyan-magenta_sc0,cyan-magenta,0.03,same,0,0.6365,5
CDX009,1,2,2,optimal,sub-09,181,red-orange_sc0,red-orange,0.03,different,1,0.6716,4
CDX009,1,2,2,optimal,sub-09,182,green-blue_sc0,green-blue,0.11,same,0,0.8186,5
CDX009,1,2,2,optimal,sub-09,183,green-blue_sc0,green-blue,0.14,same,0,0.7185,5
CDX009,1,2,2,optimal,sub-09,184,green-blue_sc0,green-blue,0.11,different,1,0.7559,6
CDX009,1,2,2,optimal,sub-09,185,yellow-green_sc1,yellow-green,0.21,different,1,0.5584,2
CDX009,1,2,2,optimal,sub-09,186,green-blue_sc0,green-blue,0.14,same,0,0.7827,7
CDX009,1,2,2,optimal,sub-09,187,cyan-magenta_sc1,cyan-magenta,0.03,same,0,0.6377,5
CDX009,1,2,2,optimal,sub-09,188,yellow-purple_sc1,yellow-purple,0.06,different,1,0.4844,2
CDX009,1,2,2,optimal,sub-09,189,yellow-purple_sc0,yellow-purple,0.15,same,0,1.0583,1
CDX009,1,2,2,optimal,sub-09,190,red-cyan_sc1,red-cyan,0.03,same,0,0.5904,5
CDX009,1,2,2,optimal,sub-09,191,yellow-purple_sc0,yellow-purple,0.12,different,1,0.4204,2
CDX009,1,2,2,optimal,sub-09,192,blue-purple_sc1,blue-purple,0.11,same,0,0.6893,7
CDX009,1,2,2,optimal,sub-09,193,yellow-green_sc1,yellow-green,0.18,different,1,0.5004,2
CDX009,1,2,2,optimal,sub-09,194,cyan-magenta_sc1,cyan-magenta,0.06,same,0,0.9767,5
CDX009,1,2,2,optimal,sub-09,195,green-blue_sc0,green-blue,0.11,different,1,0.6674,8
CDX009,1,2,2,optimal,sub-09,196,yellow-green_sc1,yellow-green,0.15,different,1,0.4947,2
CDX009,1,2,2,optimal,sub-09,197,green-blue_sc1,green-blue,0.08,different,1,0.6291,4
CDX009,1,2,2,optimal,sub-09,198,yellow-green_sc1,yellow-green,0.12,different,1,0.6496,2
CDX009,1,2,2,optimal,sub-09,199,yellow-purple_sc0,yellow-purple,0.09,different,1,0.522,2
CDX009,1,2,2,optimal,sub-09,200,yellow-purple_sc1,yellow-purple,0.03,different,1,0.516,2
CDX009,1,2,2,optimal,sub-09,201,green-blue_sc1,green-blue,0.11,same,0,0.9893,5
CDX009,1,2,2,optimal,sub-09,202,green-blue_sc0,green-blue,0.14,same,0,0.5891,9
CDX009,1,2,2,optimal,sub-09,203,yellow-purple_sc0,yellow-purple,0.06,different,1,0.485,2
CDX009,1,2,2,optimal,sub-09,204,orange-yellow_sc0,orange-yellow,0.77,different,1,0.5832,2
CDX009,1,2,2,optimal,sub-09,205,yellow-purple_sc1,yellow-purple,0.0,different,1,0.4834,2
CDX009,1,2,2,optimal,sub-09,206,yellow-purple_sc1,yellow-purple,0.03,same,0,0.8604,3
CDX009,1,2,2,optimal,sub-09,207,yellow-purple_sc1,yellow-purple,0.0,different,1,0.7618,4
CDX009,1,2,2,optimal,sub-09,208,red-cyan_sc0,red-cyan,0.0,different,1,1.7526,4
CDX009,1,2,2,optimal,sub-09,209,yellow-purple_sc1,yellow-purple,0.03,same,0,1.0417,5
CDX009,1,2,2,optimal,sub-09,210,cyan-magenta_sc1,cyan-magenta,0.03,different,1,0.5375,6
CDX009,1,2,2,optimal,sub-09,211,red-cyan_sc1,red-cyan,0.0,different,1,0.6014,6
CDX009,1,2,2,optimal,sub-09,212,cyan-magenta_sc1,cyan-magenta,0.0,different,1,0.5442,6
CDX009,1,2,2,optimal,sub-09,213,blue-purple_sc0,blue-purple,0.17,different,1,0.5176,4
CDX009,1,2,2,optimal,sub-09,214,yellow-green_sc0,yellow-green,0.0,different,1,0.614,2
CDX009,1,2,2,optimal,sub-09,215,blue-purple_sc1,blue-purple,0.14,same,0,0.5136,7
CDX009,1,2,2,optimal,sub-09,216,yellow-green_sc1,yellow-green,0.09,different,1,0.6926,2
CDX009,1,2,2,optimal,sub-09,217,blue-purple_sc0,blue-purple,0.14,different,1,0.5408,4
CDX009,1,2,2,optimal,sub-09,218,orange-yellow_sc1,orange-yellow,0.2,different,1,0.5997,6
CDX009,1,2,2,optimal,sub-09,219,yellow-green_sc1,yellow-green,0.06,different,1,0.4585,2
CDX009,1,2,2,optimal,sub-09,220,yellow-green_sc1,yellow-green,0.03,different,1,0.471,2
CDX009,1,2,2,optimal,sub-09,221,cyan-magenta_sc0,cyan-magenta,0.0,different,1,0.5788,6
CDX009,1,2,2,optimal,sub-09,222,yellow-green_sc1,yellow-green,0.06,same,0,0.5478,3
CDX009,1,2,2,optimal,sub-09,223,orange-yellow_sc0,orange-yellow,0.74,different,1,0.669,2
CDX009,1,2,2,optimal,sub-09,224,red-cyan_sc0,red-cyan,0.03,same,0,0.6903,5
CDX009,1,2,2,optimal,sub-09,225,yellow-green_sc0,yellow-green,0.03,same,0,0.6589,3
CDX009,1,2,2,optimal,sub-09,226,red-cyan_sc1,red-cyan,0.03,same,0,0.6579,7
CDX009,1,2,2,optimal,sub-09,227,green-blue_sc1,green-blue,0.08,different,1,0.7908,6
CDX009,1,2,2,optimal,sub-09,228,yellow-green_sc1,yellow-green,0.09,same,0,0.6158,3
CDX009,1,2,2,optimal,sub-09,229,red-orange_sc1,red-orange,0.03,different,1,0.5414,2
CDX009,1,2,2,optimal,sub-09,230,cyan-magenta_sc0,cyan-magenta,0.03,same,0,0.7371,7
CDX009,1,2,2,optimal,sub-09,231,orange-yellow_sc1,orange-yellow,0.17,different,1,0.7434,6
CDX009,1,2,2,optimal,sub-09,232,blue-purple_sc1,blue-purple,0.11,different,1,0.6219,8
CDX009,1,2,2,optimal,sub-09,233,orange-yellow_sc0,orange-yellow,0.71,different,1,0.6927,2
CDX009,1,2,2,optimal,sub-09,234,yellow-green_sc0,yellow-green,0.0,different,1,0.4526,4
CDX009,1,2,2,optimal,sub-09,235,red-cyan_sc1,red-cyan,0.0,different,1,0.5823,8
CDX009,1,2,2,optimal,sub-09,236,yellow-green_sc1,yellow-green,0.06,different,1,0.7837,4
CDX009,1,2,2,optimal,sub-09,237,cyan-magenta_sc0,cyan-magenta,0.0,different,1,0.572,8
CDX009,1,2,2,optimal,sub-09,238,blue-purple_sc1,blue-purple,0.08,different,1,0.5834,8
CDX009,1,2,2,optimal,sub-09,239,red-orange_sc1,red-orange,0.0,different,1,0.5542,2
CDX009,1,2,2,optimal,sub-09,240,blue-purple_sc0,blue-purple,0.17,same,0,0.6204,5
CDX009,1,2,2,optimal,sub-09,241,red-orange_sc0,red-orange,0.0,different,1,0.5382,4
CDX009,1,2,2,optimal,sub-09,242,red-orange_sc1,red-orange,0.03,same,0,0.7316,3
CDX009,1,2,2,optimal,sub-09,243,green-blue_sc1,green-blue,0.05,different,1,0.5342,6
CDX009,1,2,2,optimal,sub-09,244,blue-purple_sc0,blue-purple,0.14,different,1,0.6395,6
CDX009,1,2,2,optimal,sub-09,245,yellow-green_sc0,yellow-green,0.0,different,1,0.4963,4
CDX009,1,2,2,optimal,sub-09,246,green-blue_sc1,green-blue,0.02,different,1,0.5385,6
CDX009,1,2,2,optimal,sub-09,247,blue-purple_sc1,blue-purple,0.05,different,1,0.5761,8
CDX009,1,2,2,optimal,sub-09,248,red-orange_sc0,red-orange,0.0,different,1,0.5609,4
CDX009,1,2,2,optimal,sub-09,249,blue-purple_sc0,blue-purple,0.17,same,0,0.5275,7
CDX009,1,2,2,optimal,sub-09,250,red-orange_sc1,red-orange,0.06,same,0,0.5912,3
CDX009,1,2,2,optimal,sub-09,251,yellow-green_sc1,yellow-green,0.03,different,1,0.5943,4
CDX009,1,2,2,optimal,sub-09,252,red-cyan_sc0,red-cyan,0.0,different,1,0.5709,6
CDX009,1,2,2,optimal,sub-09,253,cyan-magenta_sc1,cyan-magenta,0.03,same,0,0.7443,7
CDX009,1,2,2,optimal,sub-09,254,blue-purple_sc0,blue-purple,0.14,different,1,0.5503,8
CDX009,1,2,2,optimal,sub-09,255,cyan-magenta_sc0,cyan-magenta,0.03,same,0,0.6779,9
CDX009,1,2,2,optimal,sub-09,256,red-cyan_sc1,red-cyan,0.03,same,0,0.63,9
CDX009,1,2,2,optimal,sub-09,257,yellow-purple_sc0,yellow-purple,0.03,different,1,0.4985,2
CDX009,1,2,2,optimal,sub-09,258,cyan-magenta_sc1,cyan-magenta,0.0,different,1,0.815,8
CDX009,1,2,2,optimal,sub-09,259,orange-yellow_sc1,orange-yellow,0.14,different,1,0.6276,6
CDX009,1,2,2,optimal,sub-09,260,yellow-purple_sc1,yellow-purple,0.0,different,1,0.9199,6
